cxn,num_attr,position,syn_comp,sem_rel,person,num_pp,gender,style,Noun
w,1,na,s,attr,3,pl,f,lit,mood
w,1,na,s,attr,3,pl,f,lit,mood
w,1,na,na,attr,3,pl,f,lit,mood
w,1,na,s,attr,3,pl,f,lit,mood
w,1,na,s,attr,3,pl,f,news,mood
w,1,na,s,attr,3,pl,f,news,mood
w,1,na,s,attr,3,pl,f,news,mood
w,1,na,o,attr,3,pl,f,news,mood
w,1,na,s,attr,3,pl,f,news,mood
wo,1,na,s,attr,1,sing,na,lit,mood
wo,1,na,na,attr,1,sing,na,lit,mood
wo,1,na,s,attr,1,sing,na,lit,mood
wo,1,na,o,attr,1,sing,na,lit,mood
wo,1,na,na,attr,1,sing,na,lit,mood
wo,1,na,s,attr,1,sing,na,news,mood
wo,1,na,na,attr,1,sing,na,news,mood
wo,1,na,s,attr,1,sing,na,news,mood
wo,1,na,s,attr,1,sing,na,news,mood
wo,1,na,na,attr,2,sing,na,lit,mood
wo,1,na,s,attr,2,sing,na,lit,mood
wo,1,na,na,attr,2,sing,na,lit,mood
wo,1,na,na,attr,2,sing,na,lit,mood
wo,1,na,s,attr,2,sing,na,lit,mood
wo,1,na,s,attr,2,sing,na,news,mood
wo,1,na,s,attr,2,sing,na,news,mood
wo,1,na,s,attr,2,sing,na,news,mood
wo,1,na,s,attr,2,sing,na,news,mood
wo,1,na,s,attr,2,sing,na,news,mood
wo,1,na,na,attr,3,sing,m,lit,mood
wo,1,na,o,attr,3,sing,m,lit,mood
wo,1,na,s,attr,3,sing,m,lit,mood
wo,1,na,s,attr,3,sing,m,lit,mood
wo,1,na,s,attr,3,sing,m,lit,mood
wo,1,na,o,attr,3,sing,m,news,mood
wo,1,na,o,attr,3,sing,m,news,mood
wo,1,na,s,attr,3,sing,m,news,mood
wo,1,na,na,attr,3,sing,m,news,mood
wo,1,na,s,attr,3,sing,m,news,mood
wo,1,na,na,attr,3,sing,f,lit,mood
wo,1,na,na,attr,3,sing,f,lit,mood
wo,1,na,s,attr,3,sing,f,lit,mood
wo,1,na,s,attr,3,sing,f,lit,mood
wo,1,na,na,attr,3,sing,f,lit,mood
wo,1,na,s,attr,3,sing,f,news,mood
wo,1,na,s,attr,3,sing,f,news,mood
wo,1,na,na,attr,3,sing,f,news,mood
wo,1,na,na,attr,3,sing,f,news,mood
wo,1,na,na,attr,3,sing,f,news,mood
wo,1,na,s,attr,1,pl,na,lit,mood
wo,1,na,s,attr,1,pl,na,lit,mood
wo,1,na,na,attr,1,pl,na,lit,mood
wo,1,na,o,attr,1,pl,na,news,mood
wo,1,na,s,attr,1,pl,na,news,mood
wo,1,na,s,attr,1,pl,na,news,mood
wo,1,na,s,attr,1,pl,na,news,mood
wo,1,na,s,attr,1,pl,na,news,mood
wo,1,na,o,attr,2,pl,na,news,mood
wo,1,na,s,attr,3,pl,m,lit,mood
wo,1,na,na,attr,3,pl,m,lit,mood
wo,1,na,na,attr,3,pl,m,lit,mood
wo,1,na,na,attr,3,pl,m,lit,mood
wo,1,na,s,attr,3,pl,m,news,mood
wo,1,na,na,attr,3,pl,m,news,mood
wo,2,l,s,attr,3,pl,m,news,mood
wo,1,na,s,attr,3,pl,m,news,mood
wo,1,na,s,attr,3,pl,f,news,mood
